code	name	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
11	Georgia	0.01119644103	0.008957532754	0.00673190848	0.009631969295	0.01025045439	0.01738367964	0.01277141402	0.008564030479	0.005525668523	0.003278183524	0.003643135781	0.003885656082	0.001619368154	0.004700277684	0.006147298012	0.00621825421	0.006457793302
12	Hawaii	-0.000850250898	0.001997241632	0.002774617639	0.004198902122	0.004328081436	0.000958407627	-0.006782553573	0.000835311446	-0.000979610549	0.004358355996	0.004097529667	0.004305157348	0.004797897751	0.001077944672	0.00108648643	-0.002713132	-0.004785343991
13	Idaho	0.007903168632	0.007067121888	0.007999237323	0.01140202197	0.01600735383	0.01767928657	0.0137107588	0.008740725616	0.002429955745	-0.0002418977	0.000681654181	0.000583412763	0.003109652216	0.006244565013	0.005321803876	0.01234835629	0.01561686315
14	Illinois	-0.000776092565	-0.00201643162	-0.002920392221	-0.002411572888	-0.003486922677	-0.002616918256	-0.001366804526	-0.001339766722	-0.000963757627	-0.002418777815	-0.003098800498	-0.003311553118	-0.003195324969	-0.004901128285	-0.005620775771	-0.005899265139	-0.006325048272
15	Indiana	0.000833618737	-0.000309435233	0.001211762809	0.000799919782	0.002106905481	0.003071808278	0.001682346189	0.001251097223	0.000372948452	-0.000694603984	-5.228603e-06	-0.000603017863	0.001443011905	0.000399219918	-0.000525758612	0.000148135811	0.001568925236
16	Iowa	-0.002618133545	-0.002825888663	-0.001548601576	-6.7413929e-05	-0.000680721558	0.001240141559	0.00046945118	0.000647947513	0.000351225449	0.000477342148	0.001248627516	9.12338e-05	0.00187921928	0.001684142157	0.001016703631	0.000510773774	0.001310267694
17	Kansas	-0.002384383714	-0.001275569102	-0.002296049003	-0.002021376487	-0.001988109352	-8.3674839e-05	0.000666752723	0.00151624962	0.001339358369	0.001884968635	-0.00161231773	0.000655188187	-0.002268520249	-0.002456644879	-0.002104268792	-0.003941845904	-0.002732245131
18	Kentucky	0.001267046181	0.002255003081	0.003479189964	0.003611401403	0.004930696666	0.004354850055	0.004058920777	0.003286202386	0.002526376289	0.004862063668	0.001784441447	0.000634127871	0.000883773433	-0.000109653902	0.000507445707	0.00086631889	0.001808262532
19	Louisiana	-0.006668686123	-0.003549502828	-0.002207186521	-0.001131407858	-0.002377206766	-0.063554916	0.00775400632	0.004041399537	0.004052735429	0.004960316805	0.001664389618	0.001437278068	0.001110572258	0.000302083145	0.000437124088	-0.001064188135	-0.004230088288
20	Maine	0.005692423347	0.007349356989	0.007279056156	0.003659402877	0.002753557028	0.002004116358	0.000490071121	0.000982177088	-0.001598943439	-0.003235992431	0.000685360696	0.000178459219	0.000392308051	0.001301527582	0.000389958934	0.003000730996	0.005216532221
21	Maryland	0.005810991453	0.006203822007	0.004283589968	0.001979461322	0.00164761394	-0.000732131123	-0.002343497559	-0.001707444954	0.001479468501	0.004759421012	0.004404527335	0.003388725581	0.002506525949	0.001682783329	0.00060948277	-8.31579e-07	0.000835808507
22	Massachusetts	0.002498366895	-0.000213495864	-0.002957196814	-0.004676927293	-0.00453972355	-0.002284001694	-0.000276730697	0.002268212441	0.004282805856	0.006724201566	0.004364382781	0.004266337548	0.005211369731	0.00453869731	0.003276286834	0.002261905313	0.003246089828
23	Michigan	-7.915276e-06	-0.001299784583	-0.001451172781	-0.002281047067	-0.003962168418	-0.005201013315	-0.007080414349	-0.008807014774	-0.007199302351	-0.006032360302	-0.002520233707	-0.001356183729	-0.000835244255	-0.00067911941	-0.001355428331	-0.00034334738	0.00105359153
24	Minnesota	0.004361096974	0.001638955584	0.000402769112	0.0006315661	-0.000245437224	0.001883781285	0.00136292172	0.000875858647	0.000238739858	-0.00092567643	0.001327993583	0.000606509232	0.002057298058	0.00148959542	0.00078914495	0.00257787587	0.004395920753
25	Mississippi	-0.002516827226	-0.002024875542	-0.000595845046	0.002402286952	0.000922552273	-0.005793075564	0.002005199289	0.000175027529	-0.001218558476	-0.000760830814	-0.001288188129	-0.001714981255	-0.0010628598	-0.002440306283	-0.003475466092	-0.002346118855	-0.002612607557
26	Missouri	0.001947191173	0.001958703515	0.001741183231	0.002120751579	0.002526570713	0.003730134808	0.002123792284	0.000563956711	0.00100620274	0.000731193004	-0.000913213028	-0.001096434825	9.1011503e-05	-0.000229768093	-9.892294e-06	0.000442624255	0.001151358967
27	Montana	4.2008307e-05	0.001770076239	0.004768375216	0.007208147888	0.00653414221	0.008347549828	0.007288851063	0.006769994702	0.002834756544	0.001756676126	0.003494059746	0.003539313373	0.005553121572	0.00488224536	0.005311856767	0.007162164189	0.008579569959
28	Nebraska	-0.002306419184	-0.000649427786	-9.1940384e-05	-0.00081015828	-9.5595043e-05	-0.000765911309	-0.001379467797	-3.6037446e-05	0.001180919295	0.0018448531	0.000880815623	0.001488433798	0.001491023234	0.001496664918	0.001312497284	0.001646336507	0.000710613403
29	Nevada	0.02982503064	0.0267081432	0.02460276851	0.03459440185	0.02737769042	0.02725261204	0.02057790343	0.01027987909	0.002726067661	-0.00258842969	-1.6233266e-05	0.00723031196	0.007323039338	0.01098699833	0.01303495651	0.01496450464	0.01555725817
30	New Hampshire	0.01027979939	0.008355873834	0.005735920477	0.005692452956	0.003612700887	0.004549787262	0.001150143559	0.000728246846	-0.000615920137	-0.001315409736	-0.00040302917	0.000632751202	6.1281348e-05	0.003793602097	0.00085225841	0.003037728847	0.005170643175
31	New Jersey	0.002651475528	0.002305210694	7.8703398e-05	-0.001290723222	-0.003018446714	-0.003961831795	-0.003418239091	-0.001594039946	0.00065280701	0.001149515636	0.000600507627	0.00023185248	7.5635697e-05	-0.000414969246	-0.001549906884	-0.001210251718	-3.6921585e-05
32	New Mexico	-0.002050075323	0.005214137919	0.004240644049	0.005674313946	0.006462087294	0.007060111227	0.005536722846	0.001432438022	0.004100655735	0.004795101441	0.000852173078	-0.002238705184	-0.004037180441	-0.005398275776	-0.004481606042	-0.001971832878	-0.002236011867
33	New York	-0.002319110168	-0.003574665568	-0.004986068545	-0.006509895888	-0.008472481585	-0.008164817251	-0.005553059811	-0.002863573649	-0.00118325806	0.000341352066	0.001449723678	0.000322590689	1.5557507e-05	-0.001374863768	-0.002020259831	-0.003114967299	-0.003028648743
34	North Carolina	0.009469236129	0.008201055831	0.006854451318	0.008703346418	0.01119056831	0.01710713167	0.01562697022	0.01376839802	0.008623461712	0.01051905179	0.00488085914	0.005323036759	0.006006086882	0.005458953709	0.006788894661	0.008269344125	0.008439798752
35	North Dakota	-0.009612772776	-0.005980073771	-0.003098483449	0.003095077503	-0.004499602097	-0.001710508939	-0.002462797251	-0.000317280949	0.002943493769	0.006161436759	0.01018870812	0.01773757223	0.02398250916	0.01462951382	0.01466873159	-0.006206274203	-0.006835475376
36	Ohio	-0.001974981633	-0.002051200693	-0.001866251182	-0.002192426787	-0.00280062799	-0.002660599379	-0.002627609848	-0.003004743787	-0.002118963186	-0.001844135536	-0.002005405454	-0.001934318656	-0.000267534058	-7.4088191e-05	-0.000715265773	-0.00047562096	0.001196331987
37	Oklahoma	-0.000555597953	0.001976262119	0.000295842694	0.000864663112	0.001437162863	0.007232201363	0.005066429927	0.003321843866	0.006461535314	0.002796094936	0.002874312387	0.003837890252	0.005124760963	0.002809116762	0.004014468541	0.000915717214	-0.000801826677
38	Oregon	0.007864346187	0.01023972403	0.006225299057	0.003389537859	0.009069198737	0.01247057398	0.01006868361	0.00853571632	0.006511537924	0.002232952044	0.00413479671	0.004168425204	0.003645958116	0.007413896132	0.01133127998	0.01455990391	0.01110421795
39	Pennsylvania	-0.000295871021	0.001082278022	0.001480726691	0.00117756919	0.001242495474	0.002350005543	0.00150798164	0.000964410595	0.001575296466	0.001139794524	0.00139632969	0.000774494142	8.690041e-06	-0.000192265641	-0.000590192939	-0.000979583832	0.000906198669
40	Rhode Island	0.00546854661	0.006012942043	0.003979344461	-0.002310867705	-0.007280461598	-0.006467201679	-0.007580352732	-0.004127083046	-0.002920191711	-0.001002688078	-0.002170688298	-0.000991964046	-0.001139847403	0.001029623746	0.000368598445	0.000526145953	0.000891741707
41	South Carolina	0.005345109013	0.00608647258	0.006653004312	0.009273363697	0.009020627242	0.01468030497	0.0136336183	0.01280513541	0.008548713324	0.005028652881	0.004557516734	0.006484412441	0.00728823829	0.009476968121	0.01143809094	0.01162273167	0.01090964706
42	South Dakota	-0.000938814018	-0.000944059852	0.000831871672	0.00356591823	0.00102035105	0.003896460736	0.004157537366	0.002608695109	0.002853582285	0.00445954373	0.003160594426	0.005682662264	0.006062961431	0.001893652835	0.000142061214	0.003034545792	0.003753448459
43	Tennessee	0.003888753039	0.003699362275	0.004835577334	0.005886038254	0.008797306361	0.01108794136	0.008873528367	0.006134540338	0.004798547625	0.002778528613	0.003447571992	0.005363467473	0.003559885629	0.004915430378	0.005309376103	0.006505676304	0.007586910309
44	Texas	0.0079053313	0.007429344664	0.005379565697	0.00604414234	0.006737867971	0.01454992993	0.009293675848	0.009134063442	0.009433899995	0.006742665931	0.007394950823	0.008602287995	0.007346719712	0.00968755401	0.01045243796	0.008590466336	0.006745484007
45	Utah	0.001401810227	0.001818958896	-0.000644831348	0.001856043337	0.006495831167	0.01029594396	0.0106332134	0.00809476439	0.005290357344	0.001973148462	0.001214519138	0.001374334792	0.003560540219	0.001491445256	0.004285915901	0.008371538825	0.007349962269
46	Vermont	0.002425420766	0.00352374658	0.001711721149	0.000941116251	-0.000150368767	0.000561834487	-0.001404334735	-0.001319362163	-0.000891528787	-0.00106097066	-0.000333851949	-0.001915616992	0.000131027044	-0.001313404314	-0.001932614469	-0.002115708414	2.4057526e-05
47	Virginia	0.006069599143	0.006854512086	0.006118480054	0.007021677053	0.00677691403	0.004720436019	0.002623327191	0.003192745579	0.004996296087	0.006371923662	0.004990592431	0.004715453979	0.004130612458	0.001813061194	0.001439131884	0.001227687237	0.002483949681
48	Washington	0.007180491452	0.006040532143	0.004245549655	0.006330854005	0.007341728234	0.01181554633	0.008007495703	0.009297023755	0.008791507474	0.003996210868	0.006038107182	0.005064750292	0.005281100631	0.006791412143	0.009963133855	0.01303264737	0.01233267403
49	West Virginia	-0.003450242183	0.001474155175	0.002690434298	0.001727341813	0.001591806659	0.002322801252	0.001794145812	0.001909504806	0.002788714182	0.003222753416	0.001126386618	0.0007498145	-0.000870082825	-0.001931914344	-0.002769437795	-0.004432445281	-0.005290171969
50	Wisconsin	0.001947320339	0.002758040023	0.001485412908	0.001632845327	0.000958849627	0.000553579763	0.000676973962	3.7758764e-05	0.000199603204	-0.00165260703	-0.000643020512	-0.00074035912	-0.000151164086	-0.000465879668	-0.001223002383	-0.000544193573	0.001068773556
51	Wyoming	-0.005544409995	0.004805813034	-1.2045073e-05	0.003292831506	0.001393141306	0.007416471475	0.01353527848	0.01079331121	0.01402273008	-0.001133995776	0.000337462389	0.0101187719	0.004742227656	-0.00379007871	-0.000299289572	-0.007128876561	-0.01423264403
52	Puerto Rico Commonwealth	-0.001488464531	-0.001423329401	-0.001356447762	-0.001291025315	-0.001226960379	-0.001161089566	-0.00109532575	-0.001033968997	-0.000978560413	-0.007628055703	-0.01453354931	-0.01498218295	-0.01380354241	-0.01826303239	-0.0184807445	-0.01984912998	-0.02024942698
